,ID,Name,Position,Overall,Potential,BS,IR,PAC,SHO,PAS,DRI,DEF,PHY,Value,Wage,TotalStats
265,228941, André Silva,ST,80,84,418,2 ★,71,81,65,80,46,75,€30.5M,€34K,2003
266,210008, A. Rabiot,CM CDM,81,82,459,2 ★,72,74,78,79,77,79,€30.5M,€83K,2166
267,198329, Rodrigo,ST CAM,82,82,441,3 ★,90,79,76,81,44,71,€30.5M,€140K,2071
268,193474, I. Gueye,CDM CM,83,83,442,2 ★,69,61,71,78,85,78,€30.5M,€95K,2078
269,207877, J. Martínez,ST,81,82,408,1 ★,89,80,61,79,25,74,€30M,€14K,1944
270,241671, D. Livaković,GK,81,86,450,1 ★,81,78,74,83,55,79,€30M,€950,1332
271,247851, Bruno Guimarães,CDM CM,78,86,433,1 ★,68,63,77,78,73,74,€30M,€47K,2047
272,241464, Pau Torres,CB,80,86,399,1 ★,68,38,65,69,81,78,€30M,€31K,1832
273,187961, Paulinho,CM CAM CDM,83,83,478,3 ★,72,82,77,82,80,85,€30M,€39K,2279
274,206467, A. Plea,ST LW,81,82,427,2 ★,73,83,78,80,39,74,€30M,€53K,2071
275,247204, Emerson,RB RM RWB,78,88,434,1 ★,79,62,70,73,74,76,€30M,€17K,2011
276,226491, K. Tierney,LB LWB,78,86,444,1 ★,85,59,72,75,73,80,€30M,€59K,2039
277,169416, C. Vela,RW LW CAM,83,83,421,3 ★,80,82,78,84,31,66,€30M,€17K,2002
278,232656, T. Hernández,LB,80,85,460,1 ★,92,67,73,77,74,77,€30M,€37K,2064
279,177413, A. Witsel,CDM CM,84,84,460,3 ★,63,73,81,79,82,82,€29.5M,€79K,2190
280,193041, K. Navas,GK,88,88,474,3 ★,90,83,75,90,53,83,€29.5M,€130K,1385
281,211990, O. Vlachodimos,GK,81,86,431,1 ★,84,78,67,82,43,77,€29.5M,€14K,1253
282,190286, Canales,CM LM RM,82,82,460,2 ★,81,80,83,83,65,68,€29.5M,€36K,2149
283,237678, I. Konaté,CB,78,88,391,1 ★,74,34,57,68,80,78,€29.5M,€33K,1725
284,199823, Campaña,CM LM RM,81,82,452,1 ★,70,74,83,83,70,72,€29.5M,€33K,2137
285,186561, A. Ramsey,CM CAM,82,82,446,3 ★,68,77,79,82,68,72,€29.5M,€100K,2120
286,230384, Nuno Padrenda,CAM CM ST,81,81,436,1 ★,82,73,77,82,52,70,€29.5M,€43K,2005
287,238074, R. James,RB CDM,78,86,436,1 ★,80,57,73,76,74,76,€29.5M,€53K,2018
288,203263, H. Maguire,CB,81,84,406,2 ★,50,53,68,69,81,85,€29.5M,€115K,1909
289,229391, Palhinha,CDM CM,80,85,410,1 ★,40,65,69,70,81,85,€29M,€14K,1942
290,221992, H. Lozano,RW LW,80,83,425,3 ★,93,75,71,81,41,64,€29M,€66K,1993
291,217940, D. Djené,CB,82,83,396,1 ★,72,37,62,61,84,80,€29M,€39K,1852
292,178518, R. Nainggolan,CAM CM CF,83,83,478,3 ★,71,80,80,83,83,81,€29M,€125K,2270
293,183907, J. Boateng,CB,84,84,425,4 ★,72,50,73,65,85,80,€29M,€100K,1951
294,222331, L. Klostermann,CB RB RWB,80,85,431,1 ★,84,51,66,71,82,77,€29M,€46K,1902
295,248243, E. Camavinga,CM,78,89,445,1 ★,73,65,76,80,75,76,€29M,€6K,2086
296,232119, C. Söyüncü,CB,80,85,402,1 ★,69,46,60,67,80,80,€29M,€69K,1825
297,231352, T. Abraham,ST,78,85,384,1 ★,74,78,59,72,31,70,€29M,€77K,1771
298,232665, M. Arambarri,CDM CM,80,85,408,1 ★,52,58,71,73,78,76,€29M,€28K,1931
299,236506, M. Senesi,CB,78,86,386,1 ★,64,35,63,68,80,76,€29M,€13K,1731
300,207863, Felipe,CB,84,84,394,3 ★,62,41,58,61,86,86,€29M,€74K,1818
301,177683, Y. Sommer,GK,85,85,470,3 ★,80,84,85,84,51,86,€28.5M,€51K,1360
302,178562, E. Banega,CM CDM,83,83,449,3 ★,63,74,84,82,76,70,€28.5M,€55K,2161
303,169195, Renato Augusto,CM CAM LM,83,83,462,2 ★,71,79,82,81,72,77,€28.5M,€33K,2182
304,208128, H. Çalhanoğlu,CAM LW,81,81,423,3 ★,65,76,82,84,59,57,€28M,€50K,2066
305,195859, D. Ings,ST,81,81,420,1 ★,76,83,67,79,45,70,€28M,€75K,1994
306,226851, B. Pavard,RB CB,80,84,422,1 ★,69,53,73,71,80,76,€28M,€61K,2019
307,199482, A. Lopes,GK,83,84,466,2 ★,85,80,70,86,64,81,€28M,€69K,1379
308,240699, N. De la Cruz,CM CAM LW,78,85,453,1 ★,86,76,76,81,68,66,€28M,€17K,2180
309,243282, D. McNeil,LM,78,85,417,1 ★,74,67,77,80,52,67,€28M,€41K,1976
310,216409, M. Politano,RM RW,81,81,419,2 ★,83,77,78,84,42,55,€28M,€105K,1994
311,235374, M. Lazzari,RM,81,81,427,1 ★,89,62,77,82,54,63,€28M,€70K,1940
312,230767, Renato Sanches,CM RM CDM,79,85,462,3 ★,79,72,77,82,71,81,€28M,€36K,2176
313,205175, A. Milik,ST,80,83,400,3 ★,66,84,64,76,39,71,€28M,€75K,1938
314,198009, M. Perin,GK,82,84,457,2 ★,82,82,71,87,56,79,€28M,€70K,1277
315,209297, Fred,CDM CM,81,83,456,1 ★,79,71,78,82,75,71,€28M,€115K,2193
316,202651, Suso,RW CAM,81,81,410,3 ★,77,76,82,86,33,56,€28M,€39K,1954
317,200610, K. Volland,ST RW LW,81,81,440,2 ★,73,84,79,79,41,84,€28M,€68K,2097
318,223689, W. Weghorst,ST,81,81,398,1 ★,65,81,59,69,39,85,€28M,€62K,1861
319,208330, A. Januzaj,RW RM,80,83,402,1 ★,78,75,78,83,30,58,€28M,€37K,1894
320,223952, David Soria,GK,82,84,442,1 ★,83,81,72,84,41,81,€28M,€30K,1279
321,208596, A. Belotti,ST,80,83,413,3 ★,76,81,57,77,41,81,€28M,€57K,1951
322,210411, Otávio,RM CAM CM,80,83,429,1 ★,76,69,78,85,56,65,€28M,€17K,2029
323,205569, J. Ward-Prowse,CM,80,83,436,2 ★,62,74,85,77,68,70,€27.5M,€62K,2142
324,201995, Felipe Anderson,LM CAM,81,81,443,3 ★,89,75,78,86,55,60,€27.5M,€53K,2024
325,205659, A. Cragno,GK,81,85,434,1 ★,84,78,69,88,39,76,€27.5M,€32K,1208
326,223874, V. Rongier,CM CDM,80,83,430,2 ★,60,73,76,80,75,66,€27.5M,€45K,2079
327,205452, A. Rüdiger,CB,81,83,405,2 ★,70,43,67,63,82,80,€27.5M,€90K,1865
328,221087, Pau López,GK,82,83,457,1 ★,81,82,81,82,49,82,€27.5M,€48K,1364
329,234153, Carlos Soler,CM RM LM,79,85,448,1 ★,78,75,79,78,68,70,€27.5M,€34K,2110
330,213956, Adama Traoré,RW RWB,79,85,436,1 ★,96,66,68,87,38,81,€27.5M,€80K,1918
331,227535, R. Bentancur,CM,79,85,437,1 ★,72,58,79,82,73,73,€27.5M,€67K,2060
332,224254, C. Pavón,LW RW LM,79,85,443,1 ★,91,76,74,79,49,74,€27.5M,€21K,2057
333,225116, A. Meret,GK,78,86,427,1 ★,79,74,70,82,45,77,€27M,€36K,1212
334,220253, Munir,ST RW LW,79,84,416,2 ★,80,78,75,82,35,66,€27M,€30K,1969
335,179813, E. Cavani,ST,84,84,439,4 ★,71,85,70,76,55,82,€27M,€175K,2115
336,231340, G. Montiel,RB RWB,78,85,431,1 ★,86,52,68,72,72,81,€27M,€15K,1991
337,200888, Danilo Pereira,CDM CM CB,82,82,441,3 ★,66,63,72,73,81,86,€27M,€20K,2043
338,230869, Unai Simón,GK,80,86,436,1 ★,81,77,68,80,47,83,€27M,€18K,1217
339,186345, K. Trippier,RB,82,82,444,2 ★,73,63,81,77,78,72,€27M,€65K,2163
340,193525, Mário Fernandes,RWB RM,82,82,454,2 ★,82,61,74,79,79,79,€27M,€60K,2102
341,230430, Oswaldinato,ST,81,81,399,1 ★,76,81,67,77,20,78,€26.5M,€56K,1874
342,219683, C. Tolisso,CM CDM,80,82,460,2 ★,72,78,78,78,76,78,€26.5M,€74K,2197
343,205693, S. Haller,ST,80,82,417,2 ★,70,79,62,74,51,81,€26.5M,€54K,1948
344,233096, D. Dumfries,RB,80,83,443,2 ★,79,60,67,71,77,89,€26.5M,€19K,1993
345,230294, Louri Beretta,ST CF,81,81,400,1 ★,78,84,62,72,33,71,€26.5M,€53K,1904
346,230347, Welington Dano,LB LM,81,81,436,1 ★,79,54,76,78,75,74,€26.5M,€31K,2068
347,230375, Josué Chiamulera,CB,82,82,405,1 ★,78,43,56,64,85,79,€26.5M,€41K,1885
348,167948, H. Lloris,GK,87,87,476,4 ★,89,82,68,90,63,84,€26M,€125K,1361
349,184344, L. Bonucci,CB,85,85,421,3 ★,60,58,69,70,87,77,€26M,€110K,1967
350,241184, Junior Firpo,LB LM,79,85,440,1 ★,82,64,71,73,75,75,€26M,€110K,2005
351,198950, Pablo Sarabia,RW CAM,81,81,428,2 ★,73,76,82,83,57,57,€26M,€100K,2025
352,209960, Pacheco,GK,82,84,443,1 ★,81,79,71,84,45,83,€26M,€28K,1310
353,192318, M. Götze,CAM CM,81,81,435,4 ★,69,75,83,84,55,69,€26M,€26K,2084
354,228687, K. Dolberg,ST,79,83,396,2 ★,73,81,69,77,29,67,€26M,€39K,1877
355,230225, Juiano Mestres,CB CDM,81,81,413,1 ★,71,61,57,62,82,80,€26M,€37K,2003
356,222077, M. Locatelli,CDM CM,79,85,429,1 ★,60,64,78,76,78,73,€26M,€30K,2030
357,244621, Vinícius,ST,79,84,411,1 ★,75,80,57,75,41,83,€26M,€18K,1853
358,208808, Q. Promes,CAM LW ST,81,81,446,3 ★,89,79,79,82,46,71,€26M,€24K,2098
359,212404, F. Bernardeschi,CAM RM,80,82,444,2 ★,80,75,80,84,60,65,€26M,€81K,2100
360,210406, P. Zieliński,CM,80,82,444,3 ★,78,72,81,83,70,60,€26M,€69K,2078
361,228092, S. Berge,CDM CM,79,85,434,1 ★,68,58,73,74,76,85,€26M,€34K,1982
362,204884, B. Mendy,LB,80,83,438,2 ★,77,54,77,77,76,77,€25.5M,€105K,2025
363,201305, Gabriel Paulista,CB,82,82,420,2 ★,68,49,71,65,84,83,€25.5M,€46K,1976
364,230258, Rosberto Dourado,CDM CM CAM,81,81,434,1 ★,77,57,74,76,82,68,€25.5M,€31K,2033
365,220793, D. Sánchez,CB,80,83,400,2 ★,74,45,55,65,81,80,€25.5M,€74K,1774
366,199042, C. Aránguiz,CDM CM,83,83,446,2 ★,60,72,82,81,78,73,€25.5M,€79K,2171
367,232580, Gabriel,CB,79,85,371,1 ★,61,36,60,55,80,79,€25.5M,€65K,1690
368,211591, M. Dembélé,ST,79,83,406,1 ★,79,78,63,75,30,81,€25.5M,€63K,1897
369,184200, M. Arnautović,ST,82,82,445,3 ★,80,82,79,79,44,81,€25.5M,€24K,2117
370,215223, W. Benítez,GK,81,84,447,1 ★,80,79,77,83,48,80,€25.5M,€35K,1281
371,190972, E. Salvio,RM RW,81,81,446,2 ★,86,76,73,84,58,69,€25.5M,€26K,2114
372,213516, Ricardo Horta,LM CAM ST,80,81,411,1 ★,78,77,75,82,42,57,€25M,€19K,1992
373,188943, K. Trapp,GK,83,83,456,2 ★,82,78,79,85,49,83,€25M,€35K,1242
374,198164, Jonathan Viera,CAM,81,81,451,2 ★,81,75,81,82,63,69,€25M,€28K,2133
375,193314, Aitor,GK,83,83,458,1 ★,84,78,74,86,55,81,€25M,€31K,1354
376,229668, Mario Hermoso,CB LB,80,83,427,1 ★,76,49,72,70,81,79,€25M,€51K,1999
377,176676, Marcelo,LB,83,83,472,4 ★,79,73,80,88,76,76,€25M,€170K,2209
378,195365, K. Kampl,CM CDM,81,81,426,2 ★,69,67,80,85,63,62,€25M,€65K,2059
379,222509, Dani Ceballos,CM,79,83,438,2 ★,69,70,78,83,68,70,€25M,€120K,2065
380,214092, A. Miranchuk,CAM ST,79,83,396,1 ★,75,70,78,80,31,62,€25M,€50K,1893
381,190815, D. Blind,CB CDM LB,82,82,432,3 ★,52,65,81,78,83,73,€25M,€23K,2113
382,202857, K. Bellarabi,RM RW,81,81,430,3 ★,90,76,73,85,34,72,€25M,€73K,1980
383,227950, Yeray,CB,80,83,394,2 ★,68,49,58,61,82,76,€25M,€26K,1882
384,211320, D. Rugani,CB,80,83,375,2 ★,61,39,55,64,84,72,€25M,€71K,1703
385,225663, A. Golovin,CM CAM,79,83,449,1 ★,80,72,79,83,67,68,€25M,€48K,2130
386,226456, Pablo Fornals,LM CAM RM,79,83,439,2 ★,68,76,78,80,70,67,€25M,€41K,2063
387,228251, L. Pellegrini,CAM CM CDM,79,83,445,2 ★,75,71,81,77,72,69,€25M,€49K,2101
388,205988, L. Shaw,LB,80,82,439,2 ★,77,53,74,77,80,78,€25M,€90K,2065
389,202166, J. Draxler,CAM CM LW,80,81,431,3 ★,75,76,80,82,55,63,€25M,€83K,2058
390,236987, B. Kamara,CDM CB,79,85,409,1 ★,70,46,71,71,77,74,€25M,€29K,1902
391,211147, V. Lazaro,RM RB,79,83,443,1 ★,81,70,76,80,69,67,€25M,€81K,2068
392,181458, I. Perišić,LM LW,82,82,454,3 ★,79,81,78,78,62,76,€25M,€115K,2153
393,202477, Deulofeu,LM CF,80,81,419,3 ★,88,75,75,86,30,65,€25M,€25K,1945
394,225263, D. Ćaleta-Car,CB,79,85,385,1 ★,62,40,61,62,79,81,€25M,€35K,1757
395,210935, D. Berardi,RM RW,80,81,423,2 ★,78,80,79,82,36,68,€25M,€39K,1996
396,233738, Zubeldia,CDM CM CB,79,84,435,1 ★,65,67,76,72,75,80,€24.5M,€26K,2049
397,211748, K. Demirbay,CM CDM,80,81,437,2 ★,65,74,80,84,64,70,€24.5M,€68K,2112
398,203574, J. Stones,CB,80,83,402,2 ★,67,36,69,71,82,77,€24.5M,€110K,1841
399,156519, H. Herrera,CM,81,81,462,3 ★,72,75,76,76,78,85,€24.5M,€63K,2163
400,246147, M. Greenwood,RM ST,77,89,414,1 ★,81,78,71,78,39,67,€24.5M,€33K,1922
401,237238, S. McTominay,CDM CM,79,84,451,1 ★,68,71,75,76,77,84,€24.5M,€86K,2088
402,215998, I. Fernández,CM CAM,81,81,461,1 ★,76,78,81,82,70,74,€24.5M,€24K,2178
403,222400, H. Winks,CDM CM,79,84,426,1 ★,67,58,78,82,72,69,€24.5M,€70K,2004
404,227813, O. Zinchenko,LB,79,84,444,1 ★,73,66,80,80,76,69,€24.5M,€90K,2138
405,167664, G. Higuaín,ST,82,82,398,4 ★,64,84,71,79,31,69,€24.5M,€15K,1904
406,203841, N. Pope,GK,82,83,450,1 ★,79,81,75,84,48,83,€24M,€59K,1264
407,184134, Fernando,CDM CM,83,83,439,2 ★,66,62,74,73,82,82,€24M,€39K,2035
408,222028, J. Weigl,CM CDM CB,79,82,414,2 ★,59,60,75,76,77,67,€24M,€15K,1962
409,212814, João Mário,CM CAM LM,80,81,432,3 ★,69,69,80,83,64,67,€24M,€100K,2045
410,230271, Laure Santeiro,CAM LM LW,80,80,383,1 ★,80,72,77,83,26,45,€24M,€23K,1834
411,213661, A. Christensen,CB,79,84,382,2 ★,66,31,63,68,82,72,€24M,€70K,1704
412,237239, E. Bardhi,LM CM,79,82,438,1 ★,76,81,78,82,63,58,€24M,€26K,2128
413,241096, S. Tonali,CDM CM,77,89,448,1 ★,80,65,78,77,72,76,€24M,€25K,2084
414,168651, I. Rakitić,CM,82,82,447,4 ★,61,79,85,78,75,69,€24M,€39K,2142
415,190941, L. Hrádecký,GK,83,83,443,2 ★,85,78,69,87,41,83,€24M,€64K,1197
416,203747, Héctor Bellerín,RB RWB,79,84,422,3 ★,85,51,70,77,74,65,€24M,€73K,1960
417,239433, N. Maksimović,CDM CM,79,84,429,1 ★,60,68,75,71,77,78,€23.5M,€29K,2043
418,231521, E. Palacios,CM CAM CDM,77,85,444,1 ★,76,74,74,78,68,74,€23.5M,€40K,2064
419,230256, Adryan Zonta,LWB LB,81,81,459,1 ★,93,66,75,76,72,77,€23.5M,€48K,2133
420,239482, Galeno,LM RW,77,85,406,1 ★,91,70,67,82,32,64,€23.5M,€14K,1870
421,216189, Capa,RB,81,81,467,1 ★,83,65,77,79,75,88,€23.5M,€31K,2164
422,238227, K. Diatta,RW LW ST,77,85,429,1 ★,94,72,67,81,47,68,€23.5M,€22K,1979
423,246172, S. Chukwueze,RM RW CF,77,86,410,1 ★,88,73,66,84,36,63,€23.5M,€23K,1873
424,199845, F. Acerbi,CB,83,83,406,2 ★,62,50,62,63,86,83,€23.5M,€75K,1872
425,224422, J. Boga,LM LW,77,86,411,1 ★,84,73,72,82,37,63,€23.5M,€29K,1923
426,243630, J. David,ST CAM,77,88,399,1 ★,85,76,69,78,25,66,€23.5M,€29K,1824
427,253109, J. Veerman,CM CAM,77,85,427,1 ★,66,68,80,78,63,72,€23.5M,€9K,1979
428,201417, M. Doherty,RWB RB,81,81,438,1 ★,71,64,73,75,76,79,€23.5M,€95K,2044
429,244193, Jovane Cabral,LW RW,77,86,418,1 ★,86,74,71,80,38,69,€23.5M,€14K,1951
430,204259, S. Arias,RB,81,81,435,2 ★,81,53,70,76,77,78,€23.5M,€60K,2026
431,235805, F. Chiesa,CF RW,78,84,424,2 ★,87,74,71,82,44,66,€23M,€50K,1925
432,201519, J. Veretout,CDM CM,80,82,447,1 ★,63,75,81,78,74,76,€23M,€54K,2164
433,224309, Joan Jordán,CM CDM CAM,79,82,438,1 ★,65,75,79,77,67,75,€23M,€30K,2061
434,207439, L. Paredes,CM CDM,79,82,450,2 ★,68,70,80,78,75,79,€23M,€78K,2151
435,202335, E. Dier,CB CDM,80,82,413,2 ★,53,64,70,64,79,83,€23M,€86K,1974
436,245155, M. Kudus,CAM CM,77,87,446,1 ★,87,71,70,81,60,77,€23M,€10K,2015
437,228520, E. Ávila,ST RM,79,82,437,1 ★,82,81,65,78,48,83,€23M,€40K,2023
438,236772, D. Szoboszlai,CAM LM,77,87,416,1 ★,82,78,79,79,34,64,€23M,€16K,1967
439,227055, Gelson Martins,RM LM RW,79,82,433,3 ★,94,71,70,86,51,61,€23M,€53K,2016
440,206585, Kepa,GK,80,84,433,2 ★,78,79,85,81,33,77,€23M,€65K,1306
441,193283, T. Delaney,CDM CM,81,81,462,2 ★,77,73,73,74,83,82,€22.5M,€64K,2202
442,244253, U. Račić,CDM CM,77,85,429,1 ★,62,70,73,72,75,77,€22.5M,€26K,2033
443,203551, A. Florenzi,RB,81,81,463,3 ★,81,77,76,79,77,73,€22.5M,€61K,2227
444,162347, João Moutinho,CM,83,83,438,3 ★,56,75,86,83,72,66,€22.5M,€110K,2180
445,229167, M. Rashica,CF LW RW,78,84,435,1 ★,88,78,73,84,47,65,€22.5M,€29K,2020
446,240716, M. Olivera,LB LM,77,85,413,1 ★,77,50,65,70,74,77,€22.5M,€22K,1901
447,181872, A. Vidal,CM CDM,83,83,470,4 ★,65,79,79,78,83,86,€22.5M,€125K,2241
448,235889, C. Ünder,RM RW,78,84,400,1 ★,82,75,74,82,37,50,€22.5M,€66K,1878
449,229237, M. Akanji,CB,79,83,419,2 ★,77,48,67,71,80,76,€22.5M,€46K,1914
450,222357, B. Embolo,ST CAM,78,84,428,2 ★,87,76,70,74,40,81,€22.5M,€37K,1950
451,185020, José Callejón,RM RW,83,83,432,3 ★,87,78,76,83,47,61,€22.5M,€77K,2031
452,210625, K. Mbabu,RB,79,83,437,1 ★,89,51,69,73,74,81,€22.5M,€44K,1982
453,201922, M. Hinteregger,CB,80,82,429,2 ★,71,70,66,60,81,81,€22.5M,€33K,2057
454,236496, M. Guendouzi,CDM CM,77,86,434,1 ★,73,63,76,75,72,75,€22.5M,€46K,2043
455,212187, P. Max,LB LM,80,81,447,1 ★,81,67,78,75,73,73,€22.5M,€22K,2080
456,208920, N. Aké,CB,79,83,425,1 ★,74,53,70,71,81,76,€22M,€100K,2001
457,236572, O. Wijndal,LB,77,85,426,1 ★,84,50,72,77,72,71,€22M,€8K,1957
458,236583, J. Pavlenka,GK,81,83,423,1 ★,84,76,67,86,36,74,€22M,€30K,1084
459,234035, Odriozola,RB,79,82,418,1 ★,78,52,71,77,75,65,€22M,€110K,1964
460,230201, Maikel Catarino,RB RM,80,80,422,1 ★,76,51,70,78,77,70,€22M,€34K,1954
461,202562, J. Roussillon,LB LM,80,81,459,2 ★,88,65,74,80,76,76,€22M,€49K,2113
462,236355, Luiz Felipe,CB,77,85,379,1 ★,75,29,61,68,79,67,€22M,€41K,1708
463,208461, M. de Roon,CDM CM,81,81,438,2 ★,64,68,72,72,82,80,€22M,€63K,2111
464,205923, B. Davies,LB CB,80,81,433,2 ★,73,58,75,75,79,73,€22M,€86K,2005
465,192883, H. Mkhitaryan,CF RM RW,81,81,438,3 ★,78,79,78,83,56,64,€22M,€69K,2098
466,201119, Ismaily,LB,81,81,451,1 ★,82,64,74,81,75,75,€22M,€1K,2065
467,246960, M. Ihattaren,CAM RM CM,77,86,406,1 ★,75,68,76,83,41,63,€22M,€7K,1891
468,230065, S. Serdar,CM CDM CAM,78,84,449,1 ★,69,72,74,80,75,79,€22M,€27K,2083
469,221660, V. Lindelöf,CB,79,83,417,2 ★,65,50,72,72,81,77,€22M,€95K,1969
470,210665, M. Halstenberg,CB LB,81,81,438,2 ★,66,66,73,72,81,80,€22M,€60K,2114
471,195093, Willian José,ST,80,80,410,2 ★,67,80,67,74,40,82,€21.5M,€40K,1938
472,197655, S. Coates,CB,81,81,386,3 ★,59,43,54,61,83,86,€21.5M,€19K,1741
473,210736, Emerson,LB,79,82,432,2 ★,81,63,70,79,75,64,€21.5M,€77K,2024
474,227127, Álex Remiro,GK,80,83,443,1 ★,84,74,79,81,43,82,€21.5M,€25K,1281
475,235619, M. Edwards,RW,77,84,383,1 ★,84,66,69,85,33,46,€21.5M,€10K,1811
476,236679, Melendo,RM CM CAM,78,83,420,1 ★,78,69,76,80,56,61,€21.5M,€10K,1934
477,235410, Y. En-Nesyri,ST LW,78,83,394,1 ★,76,77,54,77,34,76,€21.5M,€27K,1827
478,180403, Willian,RW LW RM,81,81,431,3 ★,81,77,80,85,49,59,€21.5M,€100K,2021
479,220085, L. Waldschmidt,CF ST,77,84,391,1 ★,74,80,70,76,29,62,€21.5M,€14K,1878
480,224196, R. Bensebaini,LB CB,79,82,432,2 ★,71,57,72,75,77,80,€21.5M,€37K,2031
481,220883, R. Borré,ST,78,83,437,1 ★,83,78,72,78,47,79,€21.5M,€19K,2082
482,176635, M. Özil,CAM RW,81,81,377,4 ★,64,69,85,82,24,53,€21.5M,€95K,1835
483,234236, P. Schick,ST RW,78,83,402,2 ★,70,76,71,81,37,67,€21.5M,€56K,1900
484,198951, C. Bakambu,ST,80,80,432,2 ★,90,80,72,77,36,77,€21M,€30K,2005
485,240679, T. Koopmeiners,CDM CB,78,84,435,2 ★,66,69,77,71,76,76,€21M,€11K,2109
486,193082, J. Cuadrado,RB RM RW,82,82,467,3 ★,89,72,79,88,74,65,€21M,€86K,2197
487,225085, J. Bamba,LM,78,83,414,1 ★,88,74,71,81,36,64,€21M,€33K,1962
488,208448, E. Forsberg,CAM CF CM,80,80,401,2 ★,70,71,82,82,34,62,€21M,€61K,1915
489,193348, X. Shaqiri,RW RM,80,80,431,3 ★,77,77,81,83,46,67,€21M,€105K,2063
490,223816, J. Rodríguez,ST LW,79,80,428,1 ★,87,78,68,81,38,76,€21M,€75K,1997
491,178005, Rui Patrício,GK,84,84,461,3 ★,84,80,77,83,55,82,€21M,€90K,1375
492,189805, L. de Jong,ST,80,80,398,2 ★,55,78,70,69,50,76,€21M,€38K,1942
493,204399, E. Zahavi,ST LM,81,81,431,1 ★,79,82,75,83,39,73,€21M,€27K,2068
494,236401, N. Mazraoui,RB CM,78,84,435,2 ★,82,59,73,80,73,68,€21M,€15K,1979
495,220018, A. Rebić,ST LM,79,80,436,1 ★,88,80,70,79,39,80,€21M,€48K,2012
496,240754, Y. Atal,RB RW RWB,78,84,457,1 ★,91,69,72,81,72,72,€21M,€29K,2092
497,224371, J. Bowen,RM LM,77,84,410,1 ★,77,74,71,79,44,65,€21M,€35K,1928
498,203895, Pozuelo,CAM ST,80,80,415,1 ★,65,75,78,83,50,64,€21M,€13K,2004
499,170368, E. Lamela,RM CAM,80,80,441,2 ★,75,78,79,82,55,72,€21M,€100K,2110
500,204935, J. Pickford,GK,80,83,452,1 ★,81,75,87,85,48,76,€21M,€65K,1482
501,176266, Lucas Leiva,CDM,84,84,434,3 ★,60,66,76,78,83,71,€21M,€83K,2082
502,219792, B. Santamaria,CDM CM,79,82,422,1 ★,60,64,73,76,75,74,€21M,€27K,1953
503,210617, Samu Castillejo,RM LM,79,80,409,2 ★,81,73,78,82,43,52,€21M,€42K,1933
504,214979, J. Musso,GK,80,83,441,1 ★,82,77,74,84,44,80,€21M,€17K,1216
505,239301, L. Martínez,CDM CB LB,78,84,431,2 ★,69,58,72,75,78,79,€21M,€15K,2036
506,199110, L. Muriel,ST,80,80,417,2 ★,89,81,70,84,27,66,€21M,€69K,1938
507,202695, J. Tarkowski,CB,80,81,394,1 ★,59,45,67,63,81,79,€21M,€59K,1862
508,138956, G. Chiellini,CB,87,87,399,4 ★,66,46,58,60,90,79,€21M,€95K,1830
509,229857, S. Sensi,CM CDM,78,83,420,1 ★,67,59,80,80,67,67,€21M,€74K,2039
510,208141, Gabriel,CM CDM,79,80,453,1 ★,63,74,77,79,77,83,€20.5M,€17K,2167
511,215316, G. Rulli,GK,81,82,454,3 ★,82,78,77,85,54,78,€20.5M,€33K,1311
512,212501, L. Dendoncker,CM CB,78,83,451,2 ★,67,72,78,72,79,83,€20.5M,€72K,2119
513,220182, J. Denayer,CB,79,82,413,1 ★,76,43,64,70,80,80,€20.5M,€57K,1866
514,183574, M. Kruse,CAM ST,81,81,424,2 ★,65,81,81,82,45,70,€20.5M,€42K,2043
515,231969, R. Malinovskyi,CF CM,79,80,456,1 ★,70,79,82,80,66,79,€20.5M,€63K,2167
516,232229, J. Bijlow,GK,77,86,433,1 ★,80,75,77,78,50,73,€20.5M,€10K,1207
517,167495, M. Neuer,GK,90,90,501,5 ★,88,88,91,89,57,88,€20.5M,€135K,1534
518,189271, F. Coquelin,CM CDM RM,80,80,450,2 ★,69,67,76,80,78,80,€20.5M,€41K,2099
519,194404, Neto,GK,82,82,454,2 ★,84,79,78,80,54,79,€20.5M,€125K,1333
520,187754, Marlos,RM CAM,81,81,436,2 ★,79,78,78,86,47,68,€20.5M,€2K,2046
521,184942, Giuliano,CAM,80,80,434,2 ★,79,76,77,81,46,75,€20.5M,€46K,2050
522,211575, André Gomes,CM CDM,79,80,426,3 ★,58,68,78,77,70,75,€20.5M,€83K,2022
523,198784, A. Oxlade-Chamberlain,CM,79,80,454,2 ★,79,74,78,83,67,73,€20.5M,€89K,2118
524,188803, Taison,LM CAM,81,81,445,2 ★,92,78,75,86,47,67,€20.5M,€2K,2058
525,193698, O. Baumann,GK,82,82,450,2 ★,81,80,79,82,49,79,€20.5M,€37K,1261
526,224179, Borja Iglesias,ST,79,80,396,1 ★,66,78,64,73,35,80,€20.5M,€31K,1862
527,220093, H. Hateboer,RM,79,80,451,1 ★,84,64,72,77,76,78,€20.5M,€58K,2045
528,207807, R. Fraser,LM,79,80,421,1 ★,87,72,76,81,46,59,€20.5M,€47K,1997
529,227290, M. Dmitrović,GK,81,82,437,1 ★,78,80,79,82,37,81,€20.5M,€30K,1246
530,197853, S. Aurier,RB,80,80,443,2 ★,77,63,73,76,77,77,€20.5M,€86K,2086
531,225508, E. Bailly,CB,79,82,393,2 ★,73,42,58,62,79,79,€20.5M,€100K,1825
